1494,596761, 576361
1495,528469, 138013
1496,46150, 1042671
1497,547605, 602058
1498,185946, 41864
1499,50077, 20283
1500,375413, 133828
1501,840007, 936724
1502,239756, 111170
1503,149058, 355392
1504,100979, 445720
1505,467623, 173114
1506,980462, 925819
1507,393634, 213434
1508,6069, 160464
1509,545552, 415502
1510,490764, 148359
1511,815293, 34090
1512,565907, 23155
1513,506913, 564513
1514,586267, 502552
1515,248925, 1048765
1516,349897, 28696
1517,716479, 240034
1518,401192, 712201
1519,783785, 491609
1520,99497, 512632
1521,467430, 816848
1522,785475, 931010
1523,45729, 157020
1524,427242, 835849
1525,540906, 786792
1526,971685, 219750
1527,392227, 56299
1528,373958, 218435
1529,179238, 3389
1530,831861, 915080
1531,769686, 473445
1532,15312, 233165
1533,136205, 144379
1534,100945, 943462
1535,192632, 356703
1536,192633, 550808
1537,214201, 488758
1538,51225, 708478
1539,740101, 860600
1540,1052040, 434205
1541,204715, 565008
1542,551602, 358284
1543,669019, 291734
1544,162008, 717395
1545,672210, 138676
1546,216011, 709176
1547,79449, 593464
1548,501740, 186289
1549,828496, 189700
1550,970962, 549318
1551,217474, 1035940
1552,661774, 111830
1553,18345, 443544
1554,909546, 589100
1555,527226, 475108
1556,595061, 784525
1557,822582, 106403
1558,107080, 739012
1559,216433, 911104
1560,64951, 59345
1561,171226, 184552
1562,818805, 250952
1563,250376, 83184
1564,1042275, 279346
1565,311858, 759527
1566,28746, 124066
1567,295659, 50063
1568,359068, 336019
1569,200951, 528077
1570,625485, 54907
1571,589103, 7242
1572,204298, 73460
1573,544021, 752007
1574,603095, 131969
1575,54881, 662899
1576,191802, 617157
1577,566063, 623435
1578,575648, 277500
1579,573475, 106455
1580,777661, 742922
1581,100425, 129693
1582,71301, 419138
1583,66940, 218209
1584,13210, 478479
1585,105015, 565181
1586,469700, 646385
1587,812532, 356952
1588,461149, 852284
1589,84798, 101059
1590,270268, 255504
1591,63359, 345512
1592,130271, 719560
1593,184828, 617488
1594,645474, 773673
1595,114864, 136811
1596,307636, 222083
1597,100994, 841652
1598,143902, 649374
1599,454286, 250384
1600,1037075, 5344
1601,97260, 178310
1602,194326, 802207
1603,97542, 547616
1604,50063, 115435
1605,203949, 285830
1606,238436, 574118
1607,215552, 604985
1608,43475, 148829
1609,755936, 200877
1610,513264, 130244
1611,470700, 666414
1612,963993, 800251
1613,31247, 541885
1614,905242, 710542
1615,506618, 24747
1616,628305, 603215
1617,226492, 227569
1618,61739, 142652
1619,321017, 170057
1620,272131, 196533
1621,793381, 740684
1622,238436, 68100
1623,697945, 158673
1624,942847, 200193
1625,477705, 95624
1626,176823, 850826
1627,821534, 161320
1628,359762, 698840
1629,836154, 706627
1630,522576, 555162
1631,553058, 305170
1632,224243, 117317
1633,276933, 214864
1634,179256, 237103
1635,545532, 111812
1636,480785, 863620
1637,602496, 200926
1638,341272, 519235
1639,902767, 844839
1640,750049, 295008
1641,357611, 487057
1642,633040, 537394
1643,213897, 994455
1644,209218, 588880
1645,311420, 250683
1646,21033, 548722
1647,518609, 74847
1648,507246, 388988
1649,5475, 786787
1650,19961, 707448
1651,598563, 272131
1652,211807, 433310
1653,392338, 231371
1654,592890, 11052
1655,810263, 570146
1656,994863, 728759
1657,842547, 540906
1658,374701, 102923
1659,880680, 11397
1660,220771, 112249
1661,87523, 74158
1662,649069, 838700
1663,115106, 350063
1664,485572, 36818
1665,80215, 352613
1666,502673, 778983
1667,77521, 361963
1668,221541, 462911
1669,971819, 138626
1670,242474, 703729
1671,833871, 173730
1672,959354, 132169
1673,688079, 491609
1674,619217, 171660
1675,74521, 79048
1676,154158, 153577
1677,202402, 778031
1678,800277, 71967
1679,41068, 274037
1680,436782, 196281
1681,137157, 335952
1682,298282, 154151
1683,829910, 6694
1684,154359, 338733
1685,903841, 859252
1686,205899, 477600
1687,771565, 416024
1688,242120, 359364
1689,51269, 125476
1690,645645, 530373
1691,201755, 510320
1692,743715, 63359
1693,353095, 904263
1694,245147, 167881
1695,106455, 1028788
1696,619595, 99343
1697,870842, 61924
1698,109037, 276545
1699,945437, 214650
1700,251577, 885023
1701,213956, 157225
1702,285829, 637797
1703,157433, 276691
1704,476022, 203796
1705,9221, 877455
1706,193953, 696217
1707,110225, 613328
1708,622363, 244281
1709,700390, 198874
1710,990855, 337439
1711,684538, 230717
1712,1037504, 110231
1713,593512, 62609
1714,213572, 81270
1715,101533, 956662
1716,18828, 141155
1717,498904, 466625
1718,222535, 55287
1719,269453, 987941
1720,101572, 639078
1721,191817, 125534
1722,322670, 102560
1723,864701, 174158
1724,92189, 972021
1725,451446, 487577
1726,381167, 852186
1727,132789, 480436
1728,799884, 101625
1729,252263, 892260
1730,381570, 238290
1731,350300, 380861
1732,313956, 515912
1733,464373, 211376
1734,880032, 57101
1735,681836, 17251
1736,26385, 157853
1737,663139, 232486
1738,164174, 151442
1739,442845, 305178
1740,971750, 486808
1741,235015, 879455
1742,966162, 543470
1743,614773, 624198
1744,864698, 85980
1745,599703, 359974
1746,383565, 410578
1747,24820, 970454
1748,223855, 100977
1749,666165, 122997
1750,94532, 40759
1751,115469, 95296
1752,115990, 444141
1753,352437, 725217
1754,242873, 382275
1755,97338, 785194
1756,1022601, 677655
1757,875130, 122614
1758,97476, 678651
1759,536588, 415956
1760,230648, 21211
1761,494146, 379410
1762,216125, 437489
1763,944158, 334544
1764,453242, 909471
1765,711268, 425237
1766,469433, 228136
1767,379588, 477946
1768,914728, 321447
1769,18498, 58551
1770,47587, 463918
1771,928368, 27876
1772,662899, 130837
1773,532691, 137705
1774,644867, 523937
1775,104336, 489529
1776,452101, 469772
1777,60410, 19471
1778,619707, 643169
1779,171447, 51468
1780,21865, 101754
1781,350884, 29052
1782,247789, 743537
1783,528361, 914711
1784,137721, 588669
1785,222768, 887617
1786,220784, 101597
1787,339864, 839142
1788,239754, 218281
1789,718130, 360380
1790,1011014, 359884
1791,282418, 28804
1792,1017193, 602862
1793,418671, 763257
1794,67524, 943831
1795,573771, 472524
1796,883055, 702323
1797,649883, 210607
1798,591398, 25312
1799,129082, 175870
1800,644149, 7322
1801,496339, 140996
1802,743005, 394527
1803,734801, 142834
1804,383963, 97944
1805,212848, 53536
1806,549170, 909859
1807,237103, 521051
1808,784927, 176518
1809,1012717, 893627
1810,933203, 129640
1811,840007, 66520
1812,383342, 431766
1813,20669, 79970
1814,249844, 451550
1815,935269, 186810
1816,157374, 306605
1817,38129, 206720
1818,185991, 575615
1819,553487, 15962
1820,116244, 589534
1821,162416, 805670
1822,61799, 73465
1823,224289, 15799
1824,127878, 548116
1825,294998, 98062
1826,98136, 634220
1827,953167, 663204
1828,13956, 99261
1829,117916, 880043
1830,223067, 785609
1831,64722, 538087
1832,587270, 920513
1833,748319, 170446
1834,123585, 933084
1835,216429, 800826
1836,725020, 981269
1837,879452, 515291
1838,232457, 623071
1839,564234, 67436
1840,676054, 499019
1841,346655, 231834
1842,406884, 60078
1843,574582, 184495
1844,63565, 810648
1845,936391, 410575
1846,137480, 69137
1847,475181, 180014
1848,707151, 184344
1849,496717, 100313
1850,889174, 545192
1851,18190, 752082
1852,683920, 136224
1853,593127, 593737
1854,589157, 105188
1855,306703, 800349
1856,20176, 452240
1857,488744, 141257
1858,98021, 22881
1859,425719, 868576
1860,802907, 735507
1861,681076, 259236
1862,114930, 194445
1863,575602, 593331
1864,382819, 93478
1865,170530, 62515
1866,799578, 1030775
1867,527844, 711123
1868,1055012, 154948
1869,453237, 736468
1870,176552, 674017
1871,99193, 476019
1872,1052159, 878902
1873,740363, 527531
1874,575441, 53433
1875,785522, 501740
1876,470400, 767588
1877,445786, 546064
1878,216806, 552463
1879,673353, 69208
1880,86844, 20658
1881,443545, 30313
1882,113126, 592912
1883,237621, 14485
1884,612304, 216011
1885,265484, 191175
1886,8414, 370208
1887,224050, 133649
1888,54940, 225046
1889,1018936, 233650
1890,6097, 65355
1891,253526, 521309
1892,166348, 603150
1893,600743, 934623
1894,39084, 880102
1895,57738, 838393
1896,524059, 297961
1897,555775, 26089
1898,936672, 353097
1899,827534, 242853
1900,425316, 284035
1901,97337, 199229
1902,76723, 543954
1903,103913, 18068
1904,73689, 373518
1905,232045, 999985
1906,73664, 193693
1907,297851, 482314
1908,868552, 252345
1909,139275, 944269
1910,887221, 71217
1911,926281, 799624
1912,1044286, 710758
1913,670887, 622787
1914,137457, 21378
1915,452816, 1046071
1916,59176, 488262
1917,215045, 32709
1918,226952, 511810
1919,524163, 73562
1920,33638, 934560
1921,62616, 69998
1922,899254, 868576
1923,415503, 160210
1924,371945, 218719
1925,21510, 24169
1926,111325, 809574
1927,616948, 129791
1928,350758, 603405
1929,188159, 255219
1930,71568, 101911
1931,857648, 603589
1932,168850, 216130
1933,165358, 59222
1934,252466, 250829
1935,94557, 385213
1936,5730, 215979
1937,610412, 543131
1938,572199, 216148
1939,156173, 97749
1940,623071, 825957
1941,225509, 979327
1942,945230, 73771
1943,448643, 121870
1944,154615, 230704
1945,630159, 349038
1946,742699, 271350
1947,137706, 20291
1948,528880, 247373
1949,1038197, 543992
1950,316391, 607116
1951,598261, 116013
1952,72628, 70929
1953,522309, 220445
1954,633366, 113804
1955,141799, 58200
1956,119683, 961830
1957,695148, 293035
1958,890597, 254874
1959,177533, 85487
1960,483629, 811441
1961,57268, 627474
1962,698228, 549394
1963,778031, 168269
1964,410656, 849452
1965,3890, 264463
1966,53409, 181247
1967,586361, 70887
1968,139728, 114130
1969,518833, 425790
1970,529774, 525360
1971,107292, 465119
1972,155733, 620003
1973,349341, 425275
1974,468849, 594805
1975,212916, 86715
1976,100569, 21186
1977,165248, 469482
1978,925468, 494853
1979,626061, 787191
1980,925038, 930018
1981,548222, 859540
1982,15903, 952041
1983,160207, 366881
1984,409364, 211977
1985,23155, 315007
1986,70281, 297873
1987,433031, 661931
1988,237063, 611547
1989,142272, 473509
1990,182226, 502214
1991,282549, 41507
1992,380553, 156292
1993,87828, 95698
1994,66447, 660976
1995,451048, 553438
1996,130180, 350100
1997,611582, 475350
1998,633695, 217356
1999,63096, 14087
2000,397232, 540898
2001,453540, 629588
2002,491579, 846064
2003,174397, 527533
2004,205446, 309262
2005,154090, 210104
2006,142122, 70485
2007,474132, 753591
2008,784857, 597595
2009,828455, 914010
2010,815065, 125420
2011,75145, 81610
2012,336640, 38861
2013,593387, 104344
2014,274752, 356947
2015,156251, 647428
2016,909859, 69432
2017,465318, 9290
2018,245484, 451044
2019,827632, 840599
2020,621883, 677162
2021,431766, 82453
2022,116684, 806628
2023,63590, 216157
2024,227714, 407296
2025,555925, 31225
2026,565186, 131393
2027,79233, 276304
2028,671795, 751818
2029,137989, 549754
2030,449809, 401889
2031,272680, 32972
2032,180803, 564534
2033,450918, 624930
2034,112936, 141066
2035,771564, 8641
2036,481682, 606527
2037,402461, 1050520
2038,737266, 254290
2039,270879, 479717
2040,448919, 254860
2041,652057, 575347
2042,116531, 37884
2043,180010, 524346
2044,544443, 256623
2045,86090, 410922
2046,476017, 611871
2047,133441, 169634
2048,157374, 771127
2049,333588, 168904
2050,528733, 169199
2051,853444, 175022
2052,179238, 181143
2053,934677, 397
2054,528731, 38849
2055,274967, 6601
2056,559233, 322313
2057,645456, 967615
2058,22634, 193756
2059,168265, 354813
2060,585803, 351430
2061,103482, 226592
2062,196159, 591708
2063,97337, 239621
2064,138367, 354972
2065,15242, 879479
2066,26376, 995089
2067,15917, 548094
2068,127571, 874906
2069,356607, 179072
2070,83496, 770241
2071,626048, 219462
2072,695836, 750128
2073,102191, 645192
2074,149250, 358261
2075,691789, 410963
2076,573639, 234529
2077,124359, 1049019
2078,744114, 590142
2079,997979, 270359
2080,13473, 170525
2081,593417, 283171
2082,116299, 757672
2083,252287, 241310
2084,323847, 523654
2085,1016411, 356711
2086,881199, 283977
2087,12054, 854395
2088,226863, 547801
2089,945683, 99816
2090,223236, 226517
2091,14038, 142455
2092,848212, 979327
2093,176351, 1045264
2094,116397, 351198
2095,276428, 816848
2096,232782, 485486
2097,378646, 98017
2098,880127, 584180
2099,787784, 713649
2100,171898, 391543
2101,623359, 739469
2102,758896, 547856
2103,71932, 383700
2104,320383, 743148
2105,164659, 246642
2106,424649, 530637
2107,686841, 610492
2108,528769, 238899
2109,55300, 221838
2110,483154, 129954
2111,592389, 481957
2112,377937, 21480
2113,727471, 215624
2114,850203, 962175
2115,401462, 196619
2116,916833, 10670
2117,165957, 400400
2118,226955, 166657
2119,227586, 1019040
2120,64693, 509006
2121,316645, 33089
2122,281007, 112217
2123,219199, 369931
2124,870847, 75326
2125,61751, 248566
2126,575098, 488212
2127,452539, 141676
2128,634230, 5480
2129,133441, 865116
2130,69376, 223434
2131,587433, 135831
2132,868276, 1496
2133,110303, 870300
2134,438842, 218405
2135,69640, 670162
2136,99913, 163312
2137,81057, 544451
2138,670765, 474523
2139,943508, 774775
2140,59992, 172589
2141,513473, 644056
2142,591377, 536264
2143,495891, 131525
2144,96702, 891716
2145,160132, 724104
2146,675869, 131819
2147,142986, 115060
2148,136205, 226346
2149,367433, 851022
2150,880940, 422691
2151,1019477, 445304
2152,161722, 809198
2153,701044, 274038
2154,228645, 757608
2155,212606, 349501
2156,543711, 82861
2157,96810, 352125
2158,942847, 223248
2159,484809, 309953
2160,990953, 746756
2161,1010315, 986913
2162,593698, 53501
2163,248251, 462651
2164,108164, 176284
2165,848641, 826741
2166,1040529, 925918
2167,40696, 427946
2168,831731, 119738
2169,272138, 384849
2170,626751, 800337
2171,33884, 743030
2172,451049, 208387
2173,507261, 128891
2174,627519, 102511
2175,97708, 828717
2176,452890, 127333
2177,182897, 572757
2178,155933, 541069
2179,799884, 80039
2180,197804, 101797
2181,747607, 383472
2182,332143, 69755
2183,643747, 142716
2184,285497, 516551
2185,383472, 784572
2186,588184, 216433
2187,640158, 482729
2188,216146, 858097
2189,452480, 546003
2190,265110, 991839
2191,476276, 199707
2192,156656, 661115
2193,22275, 912098
2194,370499, 98282
2195,385377, 215813
2196,504367, 189767
2197,91613, 63233
2198,157931, 191278
2199,754173, 781088
2200,222200, 336282
2201,812596, 735854
2202,250502, 5208
2203,874282, 856977
2204,919132, 28739
2205,696396, 816989
2206,856038, 799518
2207,769109, 124664
2208,453886, 862186
2209,490510, 80035
2210,54907, 601763
2211,686254, 1004899
2212,70031, 331350
2213,397226, 602784
2214,224060, 5116
2215,154390, 589450
2216,219055, 481135
2217,568971, 122257
2218,318817, 812009
2219,380599, 1050818
2220,574604, 41924
2221,249833, 556691
2222,549497, 84776
2223,540270, 12467
2224,354399, 465077
2225,863534, 252534
2226,686257, 376124
2227,554934, 192203
2228,329673, 259234
2229,179329, 880223
2230,168458, 160441
2231,1034846, 142839
2232,75193, 248493
2233,571043, 696078
2234,224672, 219487
2235,534832, 79273
2236,1015838, 134631
2237,712181, 935270
2238,464575, 316850
2239,83634, 943891
2240,612497, 68218
2241,138594, 97513
2242,926613, 222429
2243,245575, 73292
2244,252341, 99212
2245,188159, 266897
2246,782354, 217524
2247,909255, 113183
2248,106562, 485589
2249,226858, 121803
2250,66904, 257807
2251,118336, 214365
2252,215934, 593714
2253,509459, 94048
2254,497415, 134774
2255,63096, 1055846
2256,268927, 238352
2257,144352, 565007
2258,552235, 728241
2259,553391, 294664
2260,72071, 911105
2261,806966, 483024
2262,383430, 500531
2263,596907, 100834
2264,215852, 225712
2265,671716, 356851
2266,561235, 102913
2267,258532, 185109
2268,984181, 63250
2269,465346, 841989
2270,699786, 366340
2271,161155, 912188
2272,94650, 107118
2273,532645, 593664
2274,888863, 139659
2275,99973, 866534
2276,82889, 849405
2277,298868, 352248
2278,168411, 69767
2279,113811, 493016
2280,502580, 162443
2281,47345, 400579
2282,401743, 139663
2283,49038, 20859
2284,836206, 232345
2285,53906, 451874
2286,439467, 80505
2287,538874, 880074
2288,138935, 17387
2289,877435, 115032
2290,860681, 232207
2291,543740, 212993
2292,528526, 220413
2293,373853, 100962
2294,630600, 943948
2295,111169, 51309
2296,609357, 96649
2297,82595, 543992
2298,921566, 305690
2299,15917, 196213
2300,434497, 101270
2301,223002, 626096
2302,523940, 520203
2303,599802, 349922
2304,969759, 121962
2305,89219, 981495
2306,338961, 469436
2307,298920, 615351
2308,891490, 995831
2309,486118, 561362
2310,846766, 176733
2311,378667, 65017
2312,275408, 995232
2313,863167, 44383
2314,489666, 725359
2315,55536, 529774
2316,108382, 756235
2317,38643, 380466
2318,160492, 224326
2319,814183, 82265
2320,870174, 483437
2321,135572, 83792
2322,815156, 36561
2323,304707, 682643
2324,195617, 152959
2325,829080, 114201
2326,99086, 236198
2327,921649, 178769
2328,216204, 519110
2329,308004, 169503
2330,550364, 50811
2331,232849, 212915
2332,172152, 444398
2333,943593, 45282
2334,550822, 702859
2335,903714, 939175
2336,207174, 776556
2337,1023278, 839859
2338,381038, 880940
2339,130303, 156532
2340,629627, 588195
2341,72071, 220427
2342,217448, 572709
2343,45047, 350758
2344,128463, 796743
2345,212876, 226127
2346,781745, 1020345
2347,78083, 102459
2348,180557, 326535
2349,350980, 176481
2350,569521, 224447
2351,16175, 618569
2352,586795, 521873
2353,24570, 839212
2354,957424, 238281
2355,104540, 723020
2356,214896, 167602
2357,452485, 422310
2358,228206, 503604
2359,954406, 349154
2360,387412, 21930
2361,841896, 63352
2362,68986, 269913
2363,184169, 387412
2364,71214, 60667
2365,150034, 617494
2366,612210, 354289
2367,154191, 124869
2368,780734, 538092
2369,505508, 517126
2370,564506, 796743
2371,436655, 601815
2372,918528, 63027
2373,154405, 722055
2374,76338, 106452
2375,640946, 185943
2376,491612, 226245
2377,236561, 274038
2378,599218, 410578
2379,161154, 1019670
2380,224283, 670043
2381,753806, 865603
2382,247789, 5966
2383,239209, 120613
2384,329670, 13219
2385,153288, 923678
2386,783637, 154271
2387,800191, 520398
2388,834862, 216106
2389,533687, 6630
2390,95612, 81070
2391,577328, 530212
2392,473652, 880223
2393,474018, 782719
2394,257911, 175870
2395,1013221, 315112
2396,67546, 881307
2397,473910, 130799
2398,588964, 252468
2399,931462, 980579
2400,96075, 372305
2401,716880, 177814
2402,448410, 679196
2403,99546, 831757
2404,232327, 362696
2405,184347, 208314
2406,110395, 582998
2407,460400, 65963
2408,710380, 585567
2409,610045, 164659
2410,72071, 86472
2411,141818, 177417
2412,825915, 100175
2413,624601, 422694
2414,825165, 657483
2415,350934, 150840
2416,102537, 925797
2417,970451, 501868
2418,373605, 199694
2419,461149, 763375
2420,283487, 109498
2421,1490, 173500
2422,935972, 19907
2423,880576, 692796
2424,625937, 162070
